"AKT1" "AKT2" "AKT3" "APC" "APC2" "ARAF" "AXIN1" "AXIN2" "BRAF" "BRCA1" "BRCA2" "CCND1" "CDK4" "CDK6" "CDKN1A" "CSNK1A1" "CSNK1A1L" "CTNNB1" "DLL1" "DLL3" "DLL4" "DVL1" "DVL2" "DVL3" "E2F1" "E2F2" "E2F3" "EGF" "EGFR" "ERBB2" "ESR1" "ESR2" "FGF1" "FGF10" "FGF11" "FGF12" "FGF13" "FGF14" "FGF17" "FGF18" "FGF19" "FGF2" "FGF21" "FGF23" "FGF3" "FGF4" "FGF5" "FGF7" "FGF8" "FGF9" "FGFR1" "FLT4" "FOS" "FRAT1" "FRAT2" "FZD1" "FZD10" "FZD2" "FZD3" "FZD4" "FZD5" "FZD6" "FZD7" "FZD8" "FZD9" "GRB2" "GSK3B" "HES1" "HES5" "HEY1" "HEY2" "HEYL" "HRAS" "IGF1" "IGF1R" "JAG1" "JAG2" "JUN" "KIT" "KRAS" "LEF1" "LRP5" "LRP6" "MAP2K1" "MAP2K2" "MAPK1" "MAPK3" "MYC" "NCOA1" "NCOA3" "NFKB2" "NOTCH1" "NOTCH2" "NOTCH3" "NOTCH4" "NRAS" "PGR" "PIK3CA" "PIK3CB" "PIK3CD" "PIK3R1" "PIK3R2" "PIK3R3" "PTEN" "RAF1" "RB1" "RPS6KB1" "RPS6KB2" "SHC1" "SHC2" "SHC3" "SHC4" "SOS1" "SOS2" "SP1" "TCF7" "TCF7L1" "TCF7L2" "TNFSF11" "TP53" "WNT1" "WNT10A" "WNT10B" "WNT11" "WNT16" "WNT2" "WNT2B" "WNT3" "WNT3A" "WNT4" "WNT5A" "WNT5B" "WNT6" "WNT7A" "WNT7B" "WNT8A" "WNT8B" "WNT9A" "WNT9B"
"TCGA-BH-A1EU" -0.47575 -0.6213571 -0.5776667 1.01925 -0.4108 0.29475 -0.359375 -0.1539 -0.2605 -2.155667 -1.352 -0.004833333 -0.7304 -2.3872 -0.2523571 0.66195 -0.164 0.2180625 0.564375 -1.24175 1.566 -1.070833 -0.633 0.3461667 -1.921 -1.594625 -0.5366 2.128 -0.6397 1.017125 4.557167 0.4474 1.4271 2.42925 -0.2915 -0.89225 1.72425 0.045 -0.2205 1.178545 -1.5405 0.4535 0.09775 -2.138 0.01725 -0.046875 -1.449375 3.097375 -0.3075 -1.60725 -0.5953636 0.1501667 3.390375 0.5773333 -0.1805 1.0586 -1.228833 -0.9266667 1.1291 0.8273333 -1.486364 -0.787125 1.2735 0.4891 -1.596667 -0.4246 -0.5586667 1.145 1.537 -1.332833 -0.3192 2.633 -0.41 4.481813 0.3279375 1.190833 0.41225 1.515667 2.311833 -0.4794167 -2.153 -0.5643333 0.1134 -0.371375 -0.7138333 -0.84075 -0.1576667 -1.579187 1.356833 -1.421167 -0.0975 -0.6333333 1.595 1.195667 2.050375 -1.6165 3.206 0.272 -0.36675 0.7197143 1.416214 -0.485625 0.6469 0.9784286 -0.51525 -0.5214 -1.39775 -1.0985 -0.372375 -0.2037 -0.091 -2.481375 0.0635 1.028 1.213625 -1.74225 -0.065875 0.8805714 1.91325 -0.1121667 0.3412 1.04125 -1.3695 0.8934 3.1685 5.001 0.4016667 -0.3366667 0.1857 2.295375 -0.9102 -0.6395 -0.4146429 0.2613333 -0.6854 -0.6145 -0.717 -0.427 -0.08025
"TCGA-C8-A12N" 0.537625 -0.473357142857143 -0.7205 0.501125 -0.5801 0.198 0.391375 -0.6261 0.674 -1.97533333333333 -1.247 0.629166666666667 -0.0431 -3.213 0.753285714285714 -0.0253 0.0248333333333333 -0.45325 0.729375 -1.577375 2.85975 0.233 0.0663333333333333 0.453166666666667 -2.34 -1.882625 -1.0768 0.621375 -2.8938 1.672625 3.86333333333333 -0.274888888888889 3.26305 1.515 0.290666666666667 0.1161875 -1.6495 0.482 -0.375 1.466 -2.5725 -3.542 0.343 -1.2945 -0.296 -0.698375 -2.38157142857143 2.4315 -0.0285 -2.58025 -0.556136363636364 0.436666666666667 1.601875 0.743833333333333 0.47025 2.0898 -1.40933333333333 0.612 0.8446 -1.01566666666667 -2.63322727272727 -1.041125 0.851 -0.0245 -2.48266666666667 0.12295 0.125166666666667 0.5646 1.642 -1.976 0.2149 2.59566666666667 0.380833333333333 1.9835 0.9560625 0.0305 0.5975 0.487666666666667 0.572833333333333 -0.625833333333333 -1.4104 1.516 0.2216 -0.544625 -0.184166666666667 -0.90075 1.67666666666667 -2.4755625 1.4375 -1.78475 1.67 -0.7715 0.6195 1.69533333333333 1.744375 -1.9535 3.15316666666667 0.159 -0.578 -0.433 1.64807142857143 1.03925 2.291 0.525357142857143 -0.02075 -1.1243 -1.25758333333333 -0.68125 0.25825 0.7341 -1.16883333333333 -2.74725 0.3645 0.371666666666667 1.384125 -1.648875 1.473375 1.67935714285714 1.98075 1.57716666666667 -0.2262 -0.293625 -2.757375 0.3191 0.238 6.436375 1.41066666666667 0.6335 0.00349999999999997 3.952125 0.1376 0.2995 -0.334857142857143 0.101333333333333 2.1485 -0.55775 -0.671 -0.147 -0.0825
"TCGA-C8-A12O" -0.284375 -0.6872857 -0.6106667 0.4855 0.4133 0.284 -0.025875 -0.4783 -0.69525 -0.9350833 -1.5115 1.702583 0.0074 -2.4659 0.03785714 0.26915 -0.1631667 -0.29875 1.076 -1.583 1.90325 0.1295 -0.4106667 -0.1411667 -0.43225 -0.891125 -1.1035 1.510375 -0.3273 1.6465 2.937333 0.1986 3.05885 1.94775 0.1275 -1.444063 2.105375 0.433 -0.18275 0.9567273 -2.148 -2.613 0.46325 -1.3455 0.19325 0.26275 -2.19575 1.813 0.053 -2.18925 -0.3869091 0.512 -0.158875 0.1198333 0.885 2.2482 -1.525833 0.2763333 0.7348 0.8738333 -0.9296364 0.967375 1.627167 -0.524 -0.6108333 -0.34335 -0.01766667 0.4616 2.28925 -1.469833 0.6037 3.197 0.1111667 1.700125 0.577375 1.145 0.6645 -0.1756667 2.1445 -0.04991667 -1.1313 1.0735 -0.8999 0.128 -0.6223333 0.061125 0.3975 -0.8936875 0.7775 -0.96875 0.69725 -0.8893333 0.8025 1.94 1.535375 -0.9815 2.110167 0.01175 -0.00025 0.05335714 0.3216429 -0.28875 1.7035 1.8245 -0.299 -1.4528 -0.7630833 -0.375 -0.228125 0.2002 -1.024333 -1.046125 0.32825 0.4505 0.738875 -2.767875 -0.836 0.1154286 3.42675 0.105 0.5089 0.81675 -1.897875 -0.6259 0.3921667 6.545 0.3931667 0.9145 0.5356 1.97575 0.2891 0.4755 -0.1251429 -0.1585 1.3018 -0.1145 0.2295 0.0475 0.02825
"TCGA-C8-A12Y" -0.854875 -0.3748571 -0.8455 0.19325 -0.1802 -1.38325 0.467375 -0.0999 0.24675 -1.232833 -0.544 1.98025 -0.9152 -3.0595 -0.9155 0.5473 0.3651667 -0.6405 1.143875 -2.364875 1.7595 -0.2046667 -1.3285 0.63325 -1.51025 -1.402625 -0.3896 2.965125 -2.2375 2.2555 3.202917 0.142 3.489 1.39775 -0.4888333 1.709437 2.421375 0.24375 -0.71625 2.566545 -2.07025 -2.11275 0.3685 -1.427 0.01225 -0.386375 -2.6505 1.404375 0.1235 -1.61425 -1.424636 0.623 0.502625 0.512 0.01575 1.347 -0.8323333 0.0195 -0.2958 -0.3913333 -0.9971818 -1.1035 1.414667 -0.3495 -1.695333 -0.09215 0.651 1.7262 1.8555 -1.001 0.3106 3.263333 0.3673333 2.408125 0.355875 1.363833 0.63125 1.1045 0.3986667 0.084 0.054 -0.722 0.2629 -0.987 -0.709 -1.75025 -0.3238333 -1.295625 1.212667 -1.195167 0.03975 -0.835 1.3065 1.676333 1.483375 -0.81 3.182 1.656 0.29275 -0.5777143 1.653929 -0.6035 2.252 1.503357 -0.2965 -1.11 -0.9651667 -1.2535 0.546375 1.1282 -0.7425 -1.270625 -0.1565 0.795 1.129 -3.044875 0.80625 1.103714 0.64225 -2.376333 0.1288 0.380375 -2.449375 0.3473 -0.05233333 6.250375 0.2171667 1.267333 0.1204 4.487375 -0.681 -0.623 -0.4026429 0.09216667 0.4282 -0.142 -0.7025 -0.22425 0.07475
"TCGA-C8-A132" 0.211375 0.1310714286 0.0375 1.078875 -0.7569 -0.023 -0.39775 -0.4886 1.05175 -1.9963333333 -0.66925 0.1559166667 -0.7604 -1.6474 0.2097142857 0.29165 1.0135 0.6716875 1.150375 -1.538125 2.8515 -0.2713333333 -1.253 0.5925 -1.7695 -1.420125 -0.4341 0.857875 -1.0909 4.99475 4.0981666667 0.2445555556 3.04555 2.1655 -0.1555 2.3385625 0.847125 0.87675 0.078 0.9765454545 -1.482 -1.3185 0.15875 -2.14975 0.04725 -0.26175 -2.351 2.834625 0.08 -2.2635 -0.1645 0.5288333333 2.021375 0.6428333333 -0.22175 1.6408 -0.5306666667 -0.5431666667 0.4158 0.46675 -2.8336363636 0.612 1.603 0.6621 -2.0111666667 -0.1381 0.3898333333 1.0047 1.716 -0.9211666667 1.4295 2.6553333333 -0.416 3.3049375 1.1165625 1.4426666667 0.793 0.6041666667 2.0161666667 -0.1471666667 -1.0823 -0.2435 0.5184 -0.239375 -0.3158333333 -0.63475 0.1331666667 -1.6280625 1.2178333333 -0.4470833333 0.20325 0.2785 1.38475 0.9613333333 2.047375 -1.99725 1.195 0.427 0.256 0.7911428571 1.9577142857 0.15775 1.8466 0.3747857143 0.01375 -0.2011 -1.3533333333 -0.397 -0.123625 -0.0933 -1.1153333333 1.323 0.6435 1.188 1.154875 -1.472875 0.420125 0.8021428571 3.7145 -0.3256666667 0.254 0.73425 -0.953625 -0.0136 0.5851666667 6.16875 0.4335 -0.3663333333 0.0623 2.78625 -0.643 0.297 -0.7875714286 0.8291666667 1.256 0.04375 -0.4225 -0.39975 0.064625
"TCGA-C8-A133" 0.706 -0.359428571428572 -2.1575 0.299625 0.263 0.544 -0.3335 -0.5658 0.13725 -2.07175 -2.5975 1.48116666666667 -0.6879 -2.4026 1.30985714285714 0.9136 1.81733333333333 -0.232625 0.8765 -1.997125 0.938 1.03316666666667 -1.40666666666667 -0.646916666666667 -1.55475 -1.32 -1.5888 1.6825 -3.8987 1.776375 3.94991666666667 0.019125 0.3618 3.7755 0.342333333333333 2.8255 1.71725 -0.15525 0.232666666666667 -0.991727272727273 -0.6025 -2.27825 0.354666666666667 -1.45625 0.09175 -0.53375 -0.894625 1.509625 -0.44 -2.84825 -0.252181818181818 0.458666666666667 -2.060375 1.6405 0.533 0.39 -3.29833333333333 -0.318333333333333 1.1208 0.644416666666667 -1.48322727272727 -0.205 -1.12933333333333 -1.675 -1.8365 0.24075 -0.637333333333333 0.6473 0.7005 -2.67733333333333 -1.102 2.53816666666667 1.40733333333333 0.965375 1.1124375 -1.1895 0.2785 0.567 -2.4975 0.233333333333333 -3.1889 0.3185 0.2901 -0.326125 0.491666666666667 -0.932 0.1985 -0.6585 1.6665 -1.647 0.42225 -1.8945 -0.60575 -0.134666666666667 1.634125 -2.153 2.585 0.036 -0.50575 -0.928785714285714 1.29214285714286 0.92675 1.5057 0.702857142857143 -0.31875 -0.3512 -1.16875 -0.85 -0.03125 -0.0127 -1.8725 -3.087 -0.60625 0.935 0.95525 -3.83925 -1.39225 -0.388142857142857 -1.16166666666667 -0.916666666666667 0.1822 -0.270625 -1.507625 -0.2145 0.8095 1.48125 -0.8595 2.75 0.2703 2.612 -4.9681 -2.80275 -0.0494285714285714 0.549166666666667 0.251 0.8355 1.3105 -0.924 0.408333333333333
"TCGA-C8-A1HI" 0.951875 -0.1095 -0.72 0.82575 -0.2974 0.0325 0.387 0.0596 1.0415 -2.4295 -1.48275 0.166333333333333 -0.962 -2.9898 1.28842857142857 0.61045 0.078 1.24425 1.3045 -1.194 3.04075 -0.463666666666667 -0.554 0.871333333333333 -1.99975 -1.492375 -2.2678 2.855875 0.0275 3.11775 3.10233333333333 0.0911 3.6016 4.53625 -0.814666666666667 3.02 2.182 2.50575 -0.36 1.24763636363636 -1.2765 0.627 0.552 -2.5035 1.0215 -0.521375 -3.087375 2.277375 -0.1595 -1.79 -0.403590909090909 0.548333333333333 0.440625 0.927166666666667 -0.1095 1.4054 -1.5965 -0.974 0.2804 -0.51 -1.35263636363636 -0.03725 2.03616666666667 0.6161 -0.725333333333333 1.59385 0.357166666666667 1.4098 2.1055 -1.587 0.541 3.176 1.432 3.222 4.1105 1.62366666666667 1.66875 -0.240833333333333 1.50433333333333 -1.3655 -1.7183 -0.0866666666666667 -0.4551 -0.61925 -0.218666666666667 -1.123875 -0.271833333333333 -2.1440625 1.15116666666667 -1.601 -0.07325 0.139833333333333 0.75825 1.79683333333333 1.951875 -2.08275 0.847333333333333 0.3 0.20425 0.207071428571429 1.66657142857143 -0.39325 0.6501 0.8245 0.13825 -1.0321 1.28341666666667 -0.29225 0.74975 2.3553 -1.01716666666667 0.527 0.1505 1.1215 1.610375 -2.081875 -1.04375 0.706857142857143 1.50275 -0.445 0.2052 0.37475 -2.17525 3.3996 0.379833333333333 6.152 1.11516666666667 -0.0405 0.5782 3.870625 -0.8353 -0.10225 -0.0799285714285715 -0.163666666666667 -0.6575 -0.293666666666667 -2.3045 -0.56075 0.29675
"TCGA-D8-A141" 0.17925 -0.4387857 0.8246667 0.34725 -0.8392 0.25275 -0.08525 -0.7328 -0.38025 -2.116167 -0.80375 -1.037417 -0.8096 -1.9824 0.2356429 0.1568 0.9396667 -0.0425625 1.005 -2.115375 2.25725 0.197 -0.6548333 -0.11025 -1.77325 -1.46 -0.4315 0.197625 -1.6469 1.730625 2.774083 0.5811 3.24945 2.215 0.1058333 -0.55425 -0.572375 1.50875 0.149 1.486818 -2.02175 -2.03375 0.25925 -1.5345 -0.05575 -0.308 -2.1785 3.009625 -0.122 -2.0485 0.08186364 0.6663333 2.843125 0.513 0.361 1.8157 -0.4685 -0.174 1.4113 0.5803333 -2.074682 -1.126 0.8778333 -0.3532 -2.123 0.0551 -0.09666667 0.124 2.0945 -1.591333 0.997 3.3705 -0.08416667 3.38175 0.4335625 1.295 0.4195 2.2785 0.4993333 0.1590833 -0.5187 -0.91 0.1995 -0.580125 -0.446 -0.520875 -0.4285 -1.203062 1.2165 -0.6986667 0.40925 0.1516667 1.39075 1.7425 1.9405 -1.470625 3.120833 0.2785 -0.38675 1.1915 1.240429 0.003875 1.2417 0.8503571 -0.31675 -0.455 -1.121333 -1.07125 -0.219625 0.922 -1.280667 -2.643875 -0.13975 0.9338333 0.99825 -1.774625 1.518625 1.110929 4.25025 0.0001666667 0.1583 1.654875 -1.54675 0.2384 0.6531667 6.835875 2.293333 -0.5273333 -0.2652 0.683875 -0.1672 0.381 -0.4015714 0.02983333 1.3776 -0.14225 -0.7135 -0.314 0.0325
"TCGA-D8-A145" 0.56 -0.257428571428571 0.524166666666667 1.222875 -0.5986 0.82975 -0.193875 -0.0502 -0.716 -2.71075 -1.57875 0.188666666666667 -0.2544 -2.5804 0.869857142857143 0.2753 0.493166666666667 0.2376875 1.556 -1.655625 2.711 -0.0931666666666667 -0.380666666666667 0.424833333333333 -2.397 -1.9795 -1.2385 -0.22475 -0.7163 1.696875 4.14608333333333 1.5923 1.7383 2.90025 0.5095 -0.4055 1.600625 1.02875 -0.3755 2.33672727272727 -1.79825 -0.37975 0.1545 -1.46725 0.11 -0.249625 -2.34657142857143 3.488375 -0.846 -0.93775 0.497590909090909 0.735 3.24075 0.944166666666667 0.46125 1.7498 -1.6245 -1.1035 1.0284 0.254833333333333 -2.33672727272727 0.129 1.07666666666667 0.1092 -2.58883333333333 0.16275 0.101833333333333 1.7247 2.6855 -1.49283333333333 1.123 2.90816666666667 -0.292 4.549875 1.8786875 1.51916666666667 1.12325 2.067 2.23666666666667 -0.368916666666667 -1.8338 0.162833333333333 0.3472 -0.7015 -0.333666666666667 -0.835375 0.8965 -1.1525625 0.792166666666667 -0.313833333333333 0.7565 -0.333333333333333 0.79975 1.38633333333333 2.112 -1.71725 -1.30966666666667 0.163 -0.1815 -0.0129285714285714 1.89421428571429 0.93425 2.1197 0.872857142857143 0.158 -0.7586 -1.03825 0.1415 0.1235 1.7917 0.298333333333333 -1.142125 0.24375 0.6635 1.231 -2.450625 0.605875 1.58935714285714 2.76225 0.591 0.034 0.60425 -1.627875 0.6793 2.08783333333333 5.11625 2.39983333333333 0.161333333333333 0.0845 2.421875 -1.7438 -0.76725 -0.138214285714286 -0.148666666666667 0.6038 -0.6885 0.802 0.512 -0.333625
"TCGA-E2-A105" 0.211375 -0.2625 -1.2875 0.36325 1.0644 -0.5705 0.156625 0.861 0.09225 -0.4605 -0.7615 2.3754166667 -0.6553 -3.7752 0.4045 0.6184 0.489 0.243125 1.617625 1.06575 1.778 0.364 -0.738 0.1739166667 -1.65375 -1.04825 -0.49 -1.507625 -3.053 2.689875 5.4436666667 0.372 1.39475 0.3705 0.0265 1.4808125 1.657375 0.34775 -0.15275 1.1008181818 -1.849 -2.5155 0.079 -1.1015 0.665 -0.34825 -1.414625 0.89625 -0.102 -2.34925 2.0211363636 0.2625 0.006 1.0436666667 0.8445 0.5792 -2.6656666667 0.1761666667 1.1805 -0.07925 -2.5485909091 1.98575 2.2758333333 -0.2242 -2.6126666667 0.8617 0.0513333333 0.4015 1.309 -2.4253333333 1.3353 2.7831666667 0.9581666667 1.584 1.6970625 -0.5863333333 1.28275 0.5736666667 -1.451 -0.117 -2.8127 -0.5635 0.4088 -0.380125 0.242 -1.44875 -0.4966666667 -0.37125 1.4211666667 -0.08825 -0.4925 -0.7503333333 -0.0805 1.6121666667 1.829 -2.041125 -0.2611666667 0.05375 -0.633 -1.1715714286 0.2811428571 0.455 0.6461 0.6315714286 -0.083 -0.5439 -0.08175 -1.6585 -0.831625 2.4199 -0.8528333333 -1.740375 0.73125 0.5298333333 -0.052875 -3.0285 -0.880375 -0.1617142857 0.644 -0.7953333333 -0.0046 -0.621625 -0.9225 -0.7434 0.7041666667 2.427125 -0.2915 1.5626666667 0.6662 4.42725 -2.2021 -2.025 0.7305714286 0.234 1.1334 -0.116 0.273 -0.424 -0.032375
"TCGA-E2-A106" -0.194 0.7582143 -1.066333 0.461625 0.1123 0.1415 0.208125 0.9413 -0.67225 -1.16625 -1.815 -0.3521667 -0.4901 -3.8092 0.7895 1.04405 0.9471667 0.5366875 0.972625 -0.60925 1.9995 -0.1728333 -1.581167 -0.05083333 -2.25525 -1.726875 -0.7188 -1.66925 -2.3023 2.568625 4.415583 0.0627 1.0334 0.124 -0.02133333 0.52175 1.35875 0.32275 -0.1295 2.245182 -1.7255 -2.50125 0.317 -0.727 0.207 -0.17575 -1.0885 0.73225 -0.0925 -2.224 -0.9026818 0.4515 1.638 0.7081667 0.50325 0.0777 -2.499167 -0.3991667 -0.8484 0.3386667 -0.9255455 0.829125 -0.275 3.0732 -2.231833 0.4345 0.09466667 0.8274 1.07925 -2.3015 0.9144 3.243333 0.9348333 1.719937 2.55475 0.4123333 0.8115 0.9928333 -0.7561667 -0.8785 0.1615 -1.249667 -0.5694 0.029875 -0.8318333 -1.402375 0.4983333 -0.885125 0.7293333 0.1799167 -0.3665 -0.9618333 -0.218 1.347833 2.303 -1.520625 1.2445 0.05975 0.0475 -0.8402143 1.084429 0.196875 0.1952 0.8052857 -0.11725 -0.7266 -0.8769167 -1.189 0.111125 1.9822 -2.019333 -1.106125 0.081 0.7483333 0.435125 -3.404 -1.09825 -0.2442857 0.436 -0.7445 0.4488 -0.306 -2.91375 -0.5458 -0.051 1.884875 -0.2418333 1.889333 0.3017 2.235125 -3.3091 -0.576 -0.2652857 -0.1918333 -0.3081 0.12375 0.584 -0.3945 0.03525
"TCGA-E2-A10B" -0.4515 -0.6685 -0.606 0.54775 0.3206 0.1235 0.182375 -0.1279 -0.6155 -1.406583 -0.92125 -1.429333 -0.5248 -2.9002 0.05321429 0.78065 1.015 0.7471875 0.8275 -0.58725 0.9275 -0.6556667 -1.086333 -0.297 -1.5085 -1.219125 -0.9218 0.801375 -2.1054 1.55175 4.622917 0.0801 1.6266 0.7995 0.05433333 0.6731875 1.391125 0.09275 0.071 2.944273 -1.64525 -2.1095 0.2365 -1.04975 0.342 -0.260625 -0.990625 1.91825 -0.191 -1.01875 -0.7463182 0.4353333 -0.244875 0.6388333 0.097 1.338 -1.611 -0.05183333 -0.2631 -0.02891667 -1.814773 0.452375 0.9078333 -0.8134 -2.0255 -0.03305 -0.4863333 0.5271 1.11425 -0.9896667 -0.0866 2.888 0.01133333 2.999875 0.22575 0.9735 0.5605 0.6368333 0.2716667 1.129917 -0.0242 -0.933 1.0439 -0.790375 0.09216667 -0.88725 -0.2373333 -1.780687 1.176333 -0.3199167 0.07825 -0.2625 -0.0405 1.498167 1.656 -2.067375 0.666 -0.0805 -0.48925 0.02114286 1.956143 0.028375 1.5952 -0.2203571 -0.76025 -0.5891 -1.415167 -1.588 -0.082625 1.6978 -0.796 -1.50875 0.0815 0.523 1.26875 -2.21975 1.043125 0.6197857 0.04225 -0.4528333 0.1746 0.363375 -0.767625 1.5614 0.4068333 3.8085 -0.2583333 0.7903333 1.0291 3.55475 -0.6837 1.235 -0.1683571 0.0295 1.1288 0.04875 -0.4735 0.0095 -0.037
"TCGA-E2-A10E" -0.075375 -0.3542143 -0.9511667 0.3005 0.4551 0.24125 -0.09725 -1.0567 0.74375 -1.17425 -1.28325 1.212583 -0.8123 -3.1124 -0.01592857 0.77925 0.9933333 1.108125 1.414125 -1.585 1.62075 -1.244833 -0.8883333 0.1945833 -1.68725 -1.697125 -0.587 2.8665 -2.1299 2.493875 5.313167 0.0597 1.74595 4.816 0.2983333 -0.35475 0.6015 -0.1885 -0.306 -0.3401818 -1.7855 -1.75475 0.03725 -0.749 0.623 -0.36275 -1.098375 0.938875 0.0885 -2.2535 -0.9952273 0.2905 2.124625 0.7943333 0.33 1.2666 1.683333 -0.0955 0.2196 0.7371667 -1.622636 -1.56725 0.247 -0.9813 -2.272833 0.98745 -0.1421667 1.5686 1.25 -2.264833 -0.1502 3.190167 -0.3648333 1.63575 0.8140625 0.504 0.68675 1.346833 0.433 0.5174167 -2.0064 -0.2628333 0.6521 -0.415125 -0.2125 -0.69 -0.8523333 -1.817313 1.976333 -1.339083 0.4795 -0.7946667 1.52625 1.677667 1.733375 -1.821625 -0.01966667 -0.44275 -0.12325 -0.3577857 2.519571 0.277125 1.2498 0.8461429 0.056 -0.351 -0.9321667 -1.388 -0.068375 1.845 -0.18 -2.332375 0.26975 0.518 1.436375 -2.9825 1.865 1.206714 0.12125 0.09283333 0.1209 -0.35725 -2.147 1.2809 0.2995 2.25425 -0.318 1.150667 0.06 3.900125 0.1784 -1.238 -0.2184286 0.0001666667 1.5743 -0.12325 -0.1115 -0.259 0.188625
"TCGA-E2-A10F" -0.286125 -0.8570714286 -0.2086666667 0.4075 -0.383 0.0115 0.117125 -0.511 -0.098 -1.298 -0.9895 0.6974166667 -0.5978 -2.4039 0.2472857143 0.07445 0.5751666667 0.7261875 0.5055 -1.97 1.5175 -0.0211666667 -0.9905 0.15825 -2.227 -1.32975 -0.4056 0.4705 -1.9879 1.84925 3.1741666667 -0.1 2.54195 1.447 0.2136666667 0.0524375 0.65 0.6695 -0.27575 2.2401818182 -1.93325 -1.529 -0.159 -0.99825 0.2655 -0.2725 -1.498625 2.277375 -0.048 -1.267 -0.4377727273 0.3055 1.222125 0.4555 0.0455 1.6181 -1.7318333333 -0.086 0.3636 0.2495833333 -1.8436363636 -0.475 0.853 0.382 -2.5978333333 0.47985 -0.3241666667 0.1302 0.86325 -2.503 0.589 3.0565 -0.3993333333 3.0491875 0.5636875 0.8558333333 0.5905 1.654 0.9396666667 0.2826666667 -1.6014 -1.0485 -0.0871 -0.526375 -0.1135 -0.80875 -0.1586666667 -0.60325 1.205 -1.307 0.668 -0.1363333333 0.74525 1.606 1.729125 -1.605375 4.237 0.097 -0.34425 0.4157142857 1.4512142857 -0.141375 0.7211 0.8913571429 0.02075 -0.1682 -0.9030833333 -0.75775 0.42825 1.1885 -0.9018333333 -1.374375 0.389 0.5926666667 0.921125 -2.7535 1.62525 1.0862857143 1.4515 -0.216 0.152 0.399125 -2.31825 0.6422 0.2108333333 4.40375 0.608 0.3776666667 0.0357 3.803375 -1.1625 -0.09225 -0.6694285714 0.0478333333 1.2287 -0.05625 -0.65 -0.2695 0.2225
"TCGA-E2-A14Q" 0.61325 -0.2882143 -0.3055 -0.174875 -0.4258 -0.458 0.383875 -0.4794 0.99525 -1.834417 -1.1175 1.0365 -0.8255 -2.7239 -0.1300714 0.58135 0.767 0.7123125 0.961875 -1.272625 1.3865 -0.1875 -1.193667 0.1945833 -1.816 -1.3085 -0.8876 0.01525 -1.044 2.01725 5.161917 0.0061 1.53 0.71575 -0.006 0.114375 1.619875 0.151 0.2595 0.6210909 -1.897 -0.2535 0.3685 -0.697 0.61625 -0.02775 -1.342 1.623375 0.353 -2.5755 -0.9002273 0.4575 1.197875 0.6336667 0.401 0.956 -1.814833 -1.2315 1.0307 0.8704167 -1.631091 -1.442375 1.080167 0.012 -1.593833 0.6396 0.715 1.1629 0.23425 -1.722167 0.0014 2.764833 0.569 3.127937 1.267375 0.2495 1.16075 2.242167 2.0745 -0.5200833 -1.9635 -0.6165 0.4662 -0.77925 -0.03333333 -1.377375 -0.2036667 -1.303562 1.284167 -1.149167 0.4915 -0.5915 0.64575 1.298667 1.903125 -0.840875 3.0055 0.544 -0.17675 -0.4056429 2.745357 0.492 1.9228 -0.3445 -0.192 -0.4574 -1.06525 -1.21975 -0.0025 1.518 -1.270167 -0.806625 0.0505 0.7693333 1.3315 -2.323625 0.418125 0.5507857 2.3025 -0.3485 0.1423 -0.210375 -1.8405 -0.0536 0.4711667 2.487375 0.6551667 -0.09733333 0.1863 2.619375 -0.2079 -0.317 0.1022857 0.01783333 -0.3104 -0.2925 0.618 0.071 -0.161875
"TCGA-E2-A14T" 0.314875 -0.634428571428571 -0.493833333333333 0.792 1.3062 0.53275 -0.12875 -0.3935 0.27125 -1.07166666666667 0.16325 1.75966666666667 -1.1102 -2.917 0.416714285714286 0.90305 1.21383333333333 -0.3058125 0.29875 -0.41625 2.40675 0.1795 -0.862666666666667 -0.279166666666667 -0.83725 -1.165125 -0.786 1.87925 -2.5732 2.188 4.01366666666667 0.611666666666667 1.66845 1.04325 0.543166666666667 2.573375 -0.635625 0.46175 -0.038 0.809090909090909 -1.8385 -2.12475 0.247 -1.809 -0.16 -0.507125 -2.33933333333333 2.533125 -0.1045 -1.7135 0.756181818181818 0.205166666666667 0.64775 0.722666666666667 0.1275 0.2 -2.80883333333333 -1.38216666666667 0.6268 -0.196416666666667 -2.31209090909091 1.1585 -0.845833333333333 1.0481 -2.292 0.3861 0.211666666666667 1.9912 3.08025 -0.811333333333333 0.9023 2.92433333333333 1.12833333333333 2.8055 2.955125 2.96916666666667 0.4845 1.56916666666667 -0.898333333333333 0.145 -2.7415 -0.639666666666667 0.2187 -0.49 -0.264166666666667 -1.536 0.6655 -1.1921875 1.11033333333333 -0.422916666666667 -0.41025 -0.6695 0.79625 1.29183333333333 1.575125 -1.76375 -2.179 0.0795 -0.1045 -0.413285714285714 0.759642857142857 0.908125 0.8503 -0.00400000000000001 -0.11375 -1.0414 0.243083333333333 -0.40225 0.225625 1.6819 -0.934166666666667 -1.31525 0.05275 0.315 -0.155625 -2.6615 -0.155 0.198357142857143 2.2295 -0.535 0.0085 -0.400375 -2.146875 -0.5094 0.186 5.114875 0.353833333333333 2.70483333333333 -0.081 0.82675 -2.9438 -1.89625 -0.128785714285714 -0.251166666666667 0.2956 0.28975 -0.1055 -0.80725 0.0885
